y_true,clean,gray,n,CR,arm
35,0.9666666666666667,0.9333333333333333,150,0.033333333333333326,convnext_tiny_in1k
36,0.6,0.4413793103448276,145,0.1586206896551724,convnext_tiny_in1k
37,0.7466666666666667,0.02,150,0.7266666666666667,convnext_tiny_in1k
38,0.5310344827586206,0.4896551724137931,145,0.04137931034482756,convnext_tiny_in1k
39,0.6866666666666666,0.5,150,0.18666666666666665,convnext_tiny_in1k
40,0.9133333333333333,0.7066666666666667,150,0.20666666666666667,convnext_tiny_in1k
41,0.9066666666666666,0.0,150,0.9066666666666666,convnext_tiny_in1k
42,0.5172413793103449,0.09655172413793103,145,0.42068965517241386,convnext_tiny_in1k
43,0.86,0.7533333333333333,150,0.10666666666666669,convnext_tiny_in1k
44,0.74,0.76,150,-0.020000000000000018,convnext_tiny_in1k
45,0.9333333333333333,0.9066666666666666,150,0.026666666666666727,convnext_tiny_in1k
46,0.96,0.006666666666666667,150,0.9533333333333333,convnext_tiny_in1k
47,1.0,0.4533333333333333,150,0.5466666666666666,convnext_tiny_in1k
48,0.6466666666666666,0.04666666666666667,150,0.6,convnext_tiny_in1k
49,0.7066666666666667,0.4266666666666667,150,0.27999999999999997,convnext_tiny_in1k
50,0.9,0.7333333333333333,150,0.16666666666666674,convnext_tiny_in1k
51,0.94,0.6866666666666666,150,0.2533333333333333,convnext_tiny_in1k
52,0.98,0.8733333333333333,150,0.10666666666666669,convnext_tiny_in1k
53,0.9,0.05333333333333334,150,0.8466666666666667,convnext_tiny_in1k
54,0.9,0.11333333333333333,150,0.7866666666666667,convnext_tiny_in1k
55,0.9,0.02666666666666667,150,0.8733333333333334,convnext_tiny_in1k
56,1.0,0.08666666666666667,150,0.9133333333333333,convnext_tiny_in1k
57,0.85,0.6142857142857143,140,0.23571428571428565,convnext_tiny_in1k
58,0.30666666666666664,0.20666666666666667,150,0.09999999999999998,convnext_tiny_in1k
59,0.5379310344827586,0.3793103448275862,145,0.1586206896551724,convnext_tiny_in1k
60,0.9733333333333334,0.4533333333333333,150,0.52,convnext_tiny_in1k
61,0.47333333333333333,0.23333333333333334,150,0.24,convnext_tiny_in1k
62,0.9933333333333333,0.94,150,0.053333333333333344,convnext_tiny_in1k
63,0.6333333333333333,0.31333333333333335,150,0.31999999999999995,convnext_tiny_in1k
64,0.76,0.57,100,0.19000000000000006,convnext_tiny_in1k
65,0.6666666666666666,0.5066666666666667,150,0.15999999999999992,convnext_tiny_in1k
66,0.7333333333333333,0.4066666666666667,150,0.3266666666666666,convnext_tiny_in1k
67,0.8,0.7,150,0.10000000000000009,convnext_tiny_in1k
68,0.8333333333333334,0.24,150,0.5933333333333334,convnext_tiny_in1k
69,1.0,0.0,150,1.0,convnext_tiny_in1k
70,0.5,0.46,150,0.03999999999999998,convnext_tiny_in1k
71,0.6066666666666667,0.5733333333333334,150,0.033333333333333326,convnext_tiny_in1k
72,0.9466666666666667,0.5533333333333333,150,0.3933333333333333,convnext_tiny_in1k
73,1.0,0.20666666666666667,150,0.7933333333333333,convnext_tiny_in1k
74,0.9925925925925926,0.22962962962962963,135,0.762962962962963,convnext_tiny_in1k
