dataset,model,seed,condition,kind,param,n,acc,macro_f1,uar
cub200,vit_small_in1k,3,shuffle_102,shuffle,"(1, 0, 2)",5794,0.427166033828098,0.4155949795729958,0.432393111168125
cub200,vit_small_in1k,3,shuffle_120,shuffle,"(1, 2, 0)",5794,0.2573351743182602,0.2432543221211013,0.2650134464077295
cub200,vit_small_in1k,3,shuffle_201,shuffle,"(2, 0, 1)",5794,0.2751121850189851,0.2742878042233394,0.282344319630558
cub200,vit_small_in1k,3,shuffle_210,shuffle,"(2, 1, 0)",5794,0.3234380393510528,0.3070090642200941,0.3310924623589146
cub200,vit_small_in1k,3,quant_2,quant,2,5794,0.0353814290645495,0.0213013383721853,0.0358530635198551
cub200,vit_small_in1k,3,quant_4,quant,4,5794,0.5543665861235761,0.5472374908612561,0.5576335045711278
cub200,vit_small_in1k,3,quant_8,quant,8,5794,0.7418018639972386,0.7383232296995541,0.7441510831637479
cub200,vit_small_in1k,3,quant_16,quant,16,5794,0.7849499482222989,0.7820827109281048,0.78676224207886
cub200,vit_small_in1k,4,clean,clean,0,5794,0.8025543665861236,0.801825972277899,0.8040375744973908
cub200,vit_small_in1k,4,grayscale,grayscale,,5794,0.3044528822920262,0.2674320720654571,0.3087783468266976
cub200,vit_small_in1k,4,hue_-0.500,hue,-0.5,5794,0.3244735933724542,0.3270632415318564,0.3302349742712522
cub200,vit_small_in1k,4,hue_-0.250,hue,-0.25,5794,0.2502588885053504,0.2494937079164287,0.2566127036980426
cub200,vit_small_in1k,4,hue_-0.083,hue,-0.083,5794,0.4703141180531584,0.4626274714861986,0.4760052884608633
cub200,vit_small_in1k,4,hue_+0.083,hue,0.083,5794,0.5220918191232309,0.5139493281656801,0.5268123790011859
cub200,vit_small_in1k,4,hue_+0.250,hue,0.25,5794,0.2680358992060752,0.2676493105886972,0.2755415414222129
cub200,vit_small_in1k,4,hue_+0.500,hue,0.5,5794,0.3244735933724542,0.3270632415318564,0.3302349742712522
cub200,vit_small_in1k,4,shuffle_021,shuffle,"(0, 2, 1)",5794,0.3722816706938212,0.3680871135492836,0.3785108690995419
cub200,vit_small_in1k,4,shuffle_102,shuffle,"(1, 0, 2)",5794,0.4316534345875043,0.4215326692918761,0.4375237428081269
cub200,vit_small_in1k,4,shuffle_120,shuffle,"(1, 2, 0)",5794,0.2500862961684501,0.2388737275540318,0.2570370301190549
cub200,vit_small_in1k,4,shuffle_201,shuffle,"(2, 0, 1)",5794,0.2452537107352433,0.2438695842482859,0.2529961731778192
cub200,vit_small_in1k,4,shuffle_210,shuffle,"(2, 1, 0)",5794,0.2975491888160165,0.2880455205226455,0.3052319510707225
cub200,vit_small_in1k,4,quant_2,quant,2,5794,0.0331377286848463,0.0199315894852642,0.0347749162936569
cub200,vit_small_in1k,4,quant_4,quant,4,5794,0.5321021746634449,0.5190241938561793,0.5351214707375442
cub200,vit_small_in1k,4,quant_8,quant,8,5794,0.7533655505695547,0.7510458654441591,0.7549103115672595
cub200,vit_small_in1k,4,quant_16,quant,16,5794,0.7968588194684156,0.7962591500561714,0.7985686785764511
cub200,swin_tiny,0,clean,clean,0,5794,0.8412150500517777,0.8402773072911409,0.8422531440907712
cub200,swin_tiny,0,grayscale,grayscale,,5794,0.4055919917155678,0.364897932826572,0.4119093704618442
cub200,swin_tiny,0,hue_-0.500,hue,-0.5,5794,0.4068001380738695,0.4210070539820488,0.4144043219676653
cub200,swin_tiny,0,hue_-0.250,hue,-0.25,5794,0.412840869865378,0.4060456654228116,0.4186678676372711
cub200,swin_tiny,0,hue_-0.083,hue,-0.083,5794,0.5937176389368312,0.5879145612101665,0.5980344102657881
cub200,swin_tiny,0,hue_+0.083,hue,0.083,5794,0.6389368312046945,0.6363043218604707,0.6433700716249244
cub200,swin_tiny,0,hue_+0.250,hue,0.25,5794,0.3710735243355195,0.3836364006397474,0.378783510918621
cub200,swin_tiny,0,hue_+0.500,hue,0.5,5794,0.4068001380738695,0.4210070539820488,0.4144043219676653
cub200,swin_tiny,0,shuffle_021,shuffle,"(0, 2, 1)",5794,0.530031066620642,0.5255240191606535,0.5346419705689216
cub200,swin_tiny,0,shuffle_102,shuffle,"(1, 0, 2)",5794,0.5138073869520193,0.5106752488781102,0.5186600292168034
cub200,swin_tiny,0,shuffle_120,shuffle,"(1, 2, 0)",5794,0.3762512944425267,0.3621245050391748,0.38380435574841
cub200,swin_tiny,0,shuffle_201,shuffle,"(2, 0, 1)",5794,0.3608905764584052,0.3717271536071686,0.3683929967849324
cub200,swin_tiny,0,shuffle_210,shuffle,"(2, 1, 0)",5794,0.380738695201933,0.3745371464913269,0.3884557644040206
cub200,swin_tiny,0,quant_2,quant,2,5794,0.4661719019675526,0.4585551856149335,0.4717554570222643
cub200,swin_tiny,0,quant_4,quant,4,5794,0.6404901622367967,0.6372360298325015,0.6437888533292344
cub200,swin_tiny,0,quant_8,quant,8,5794,0.779254401104591,0.778291323338662,0.7806400963555938
cub200,swin_tiny,0,quant_16,quant,16,5794,0.8287884017949603,0.8282183717629844,0.8295695506275874
cub200,swin_tiny,1,clean,clean,0,5794,0.8451846738004832,0.8435831458325819,0.8467726754228962
cub200,swin_tiny,1,grayscale,grayscale,,5794,0.4111149464963756,0.3648283623160857,0.4179630160507024
cub200,swin_tiny,1,hue_-0.500,hue,-0.5,5794,0.4176734552985847,0.4299663863876112,0.424770483113772
cub200,swin_tiny,1,hue_-0.250,hue,-0.25,5794,0.387124611667242,0.3894561222060116,0.3944959974845756
cub200,swin_tiny,1,hue_-0.083,hue,-0.083,5794,0.5840524680704177,0.5917061732139886,0.5884694368534225
cub200,swin_tiny,1,hue_+0.083,hue,0.083,5794,0.6297894373489817,0.6251882518817015,0.6350235153278238
cub200,swin_tiny,1,hue_+0.250,hue,0.25,5794,0.4068001380738695,0.4102528630174161,0.4143085100996013
cub200,swin_tiny,1,hue_+0.500,hue,0.5,5794,0.4176734552985847,0.4299663863876112,0.424770483113772
cub200,swin_tiny,1,shuffle_021,shuffle,"(0, 2, 1)",5794,0.4780807732136693,0.478530416838842,0.4843669209723616
cub200,swin_tiny,1,shuffle_102,shuffle,"(1, 0, 2)",5794,0.5341732827062479,0.520837791478579,0.5392403953875982
cub200,swin_tiny,1,shuffle_120,shuffle,"(1, 2, 0)",5794,0.3905764584052468,0.3840550019540878,0.3992790215664436
cub200,swin_tiny,1,shuffle_201,shuffle,"(2, 0, 1)",5794,0.3560579910251985,0.3660212053749223,0.3642106856483484
cub200,swin_tiny,1,shuffle_210,shuffle,"(2, 1, 0)",5794,0.3847083189506386,0.3797404059677028,0.3923366530341398
cub200,swin_tiny,1,quant_2,quant,2,5794,0.4879185364169831,0.4839113336598823,0.4933149510285547
cub200,swin_tiny,1,quant_4,quant,4,5794,0.6515360717984121,0.6500420563200082,0.6542697267640256
cub200,swin_tiny,1,quant_8,quant,8,5794,0.7814981014842941,0.7801769924402773,0.7829972833146904
cub200,swin_tiny,1,quant_16,quant,16,5794,0.8282706247842596,0.8274356693266869,0.8292820111361499
cub200,swin_tiny,2,clean,clean,0,5794,0.8496720745598896,0.8490276356894038,0.8515866263395461
cub200,swin_tiny,2,grayscale,grayscale,,5794,0.4202623403520883,0.3890171531686565,0.4273403188252869
cub200,swin_tiny,2,hue_-0.500,hue,-0.5,5794,0.4116327235070763,0.422623211427906,0.4202431464380095
cub200,swin_tiny,2,hue_-0.250,hue,-0.25,5794,0.4306178805661028,0.4309759114258887,0.4377039338568969
cub200,swin_tiny,2,hue_-0.083,hue,-0.083,5794,0.59285467725233,0.5964329698380297,0.5978720527049455
cub200,swin_tiny,2,hue_+0.083,hue,0.083,5794,0.6413531239212978,0.6352965255566481,0.6466981709223089
cub200,swin_tiny,2,hue_+0.250,hue,0.25,5794,0.4256127027959958,0.424009838987706,0.4338713596680928
cub200,swin_tiny,2,hue_+0.500,hue,0.5,5794,0.4116327235070763,0.422623211427906,0.4202431464380095
cub200,swin_tiny,2,shuffle_021,shuffle,"(0, 2, 1)",5794,0.5322747670003452,0.5304905486729515,0.5381880998526622
cub200,swin_tiny,2,shuffle_102,shuffle,"(1, 0, 2)",5794,0.5472903003106662,0.534505540180878,0.5533156885761045
cub200,swin_tiny,2,shuffle_120,shuffle,"(1, 2, 0)",5794,0.4066275457369693,0.3928070856806921,0.4153540177160078
cub200,swin_tiny,2,shuffle_201,shuffle,"(2, 0, 1)",5794,0.3760787021056265,0.3820345675539501,0.3848958035171442
cub200,swin_tiny,2,shuffle_210,shuffle,"(2, 1, 0)",5794,0.391439420089748,0.3876059475382791,0.4002756982599363
cub200,swin_tiny,2,quant_2,quant,2,5794,0.4884363134276838,0.4851095409514374,0.4933779518853889
cub200,swin_tiny,2,quant_4,quant,4,5794,0.6467034863652054,0.6438478864252899,0.6501523033868967
cub200,swin_tiny,2,quant_8,quant,8,5794,0.7754573696927857,0.7733966812561218,0.7774473684896631
cub200,swin_tiny,2,quant_16,quant,16,5794,0.8272350707628582,0.8273182391641194,0.8289241120110095
cub200,swin_tiny,3,clean,clean,0,5794,0.8489817052122886,0.8481309344898083,0.8509546068791907
cub200,swin_tiny,3,grayscale,grayscale,,5794,0.3976527442181567,0.3540242519523154,0.403382902941709
cub200,swin_tiny,3,hue_-0.500,hue,-0.5,5794,0.4195719710044874,0.4255096001630005,0.4266018678563458
cub200,swin_tiny,3,hue_-0.250,hue,-0.25,5794,0.4287193648602002,0.4205002996463251,0.4357774866605057
cub200,swin_tiny,3,hue_-0.083,hue,-0.083,5794,0.5807732136693131,0.5862013494937602,0.5858638162392009
cub200,swin_tiny,3,hue_+0.083,hue,0.083,5794,0.6323783224024854,0.6278227779258794,0.6381358746361903
cub200,swin_tiny,3,hue_+0.250,hue,0.25,5794,0.4107697618225751,0.4183935804633439,0.4186050998035927
cub200,swin_tiny,3,hue_+0.500,hue,0.5,5794,0.4195719710044874,0.4255096001630005,0.4266018678563458
cub200,swin_tiny,3,shuffle_021,shuffle,"(0, 2, 1)",5794,0.5193303417328271,0.5174409004282451,0.5248968832471554
cub200,swin_tiny,3,shuffle_102,shuffle,"(1, 0, 2)",5794,0.5358992060752502,0.523670329373139,0.5415132929041435
cub200,swin_tiny,3,shuffle_120,shuffle,"(1, 2, 0)",5794,0.3738350017259234,0.355425856822515,0.381988549640329
cub200,swin_tiny,3,shuffle_201,shuffle,"(2, 0, 1)",5794,0.3722816706938212,0.3786607080931813,0.3796512927659065
cub200,swin_tiny,3,shuffle_210,shuffle,"(2, 1, 0)",5794,0.391439420089748,0.3877326276173201,0.3996147564753065
cub200,swin_tiny,3,quant_2,quant,2,5794,0.4508111839834311,0.4404260230026385,0.4564004062897774
cub200,swin_tiny,3,quant_4,quant,4,5794,0.6515360717984121,0.6458574568932979,0.6545209137577953
cub200,swin_tiny,3,quant_8,quant,8,5794,0.7751121850189852,0.7729168429065862,0.777085970904897
cub200,swin_tiny,3,quant_16,quant,16,5794,0.8244735933724543,0.8233833144651264,0.8259204036178511
cub200,swin_tiny,4,clean,clean,0,5794,0.8488091128753883,0.8479545316310378,0.8510836160494687
cub200,swin_tiny,4,grayscale,grayscale,,5794,0.4506385916465309,0.4112644828823781,0.4568069872275073
cub200,swin_tiny,4,hue_-0.500,hue,-0.5,5794,0.4382119433897135,0.4497105312432352,0.4464336668968564
cub200,swin_tiny,4,hue_-0.250,hue,-0.25,5794,0.4295823265447014,0.4247839051685409,0.4380152519667631
cub200,swin_tiny,4,hue_-0.083,hue,-0.083,5794,0.5949257852951328,0.5931373661627923,0.6004461890153123
cub200,swin_tiny,4,hue_+0.083,hue,0.083,5794,0.6344494304452882,0.6258971449158405,0.6399673154612789
cub200,swin_tiny,4,hue_+0.250,hue,0.25,5794,0.3935105281325509,0.4043387356567177,0.400943460165507
cub200,swin_tiny,4,hue_+0.500,hue,0.5,5794,0.4382119433897135,0.4497105312432352,0.4464336668968564
cub200,swin_tiny,4,shuffle_021,shuffle,"(0, 2, 1)",5794,0.5274421815671384,0.5292035303258708,0.5338583983271113
cub200,swin_tiny,4,shuffle_102,shuffle,"(1, 0, 2)",5794,0.5215740421125302,0.515497303889654,0.527723343101746
cub200,swin_tiny,4,shuffle_120,shuffle,"(1, 2, 0)",5794,0.3776320331377287,0.3693271825060921,0.3868247957580002
cub200,swin_tiny,4,shuffle_201,shuffle,"(2, 0, 1)",5794,0.3848809112875388,0.3853037276158845,0.3934452829961391
cub200,swin_tiny,4,shuffle_210,shuffle,"(2, 1, 0)",5794,0.3993786675871591,0.3923544495860652,0.4082659085480832
cub200,swin_tiny,4,quant_2,quant,2,5794,0.4801518812564722,0.4722216333861053,0.4854152404339218
cub200,swin_tiny,4,quant_4,quant,4,5794,0.6539523645150155,0.6494602155393548,0.6571294544246884
cub200,swin_tiny,4,quant_8,quant,8,5794,0.7908180876769072,0.7890453917149334,0.7934097423774691
cub200,swin_tiny,4,quant_16,quant,16,5794,0.8322402485329652,0.8314559469256956,0.8344439153786587
cub200,convnext_tiny,0,clean,clean,0,5794,0.8833275802554367,0.8832229166171043,0.8845561036936007
cub200,convnext_tiny,0,grayscale,grayscale,,5794,0.5324473593372454,0.4962720432182868,0.5374689601739432
cub200,convnext_tiny,0,hue_-0.500,hue,-0.5,5794,0.5229547808077322,0.5369222783825264,0.5289512940708199
cub200,convnext_tiny,0,hue_-0.250,hue,-0.25,5794,0.5355540214014498,0.5169939218583027,0.5420391402853526
cub200,convnext_tiny,0,hue_-0.083,hue,-0.083,5794,0.6953745253710735,0.6844452878203731,0.6989448593817725
cub200,convnext_tiny,0,hue_+0.083,hue,0.083,5794,0.731446323783224,0.7282425020643776,0.735241862267685
cub200,convnext_tiny,0,hue_+0.250,hue,0.25,5794,0.5381429064549534,0.5275691580482456,0.5441507101269982
cub200,convnext_tiny,0,hue_+0.500,hue,0.5,5794,0.5229547808077322,0.5369222783825264,0.5289512940708199
cub200,convnext_tiny,0,shuffle_021,shuffle,"(0, 2, 1)",5794,0.651363479461512,0.6340035469012568,0.6559159062397049
cub200,convnext_tiny,0,shuffle_102,shuffle,"(1, 0, 2)",5794,0.649292371418709,0.6422505884247087,0.653035745935592
cub200,convnext_tiny,0,shuffle_120,shuffle,"(1, 2, 0)",5794,0.4967207455988954,0.4813390024891519,0.50408535474538
cub200,convnext_tiny,0,shuffle_201,shuffle,"(2, 0, 1)",5794,0.4858474283741802,0.4771134678637301,0.4923590081722726
cub200,convnext_tiny,0,shuffle_210,shuffle,"(2, 1, 0)",5794,0.4711770797376596,0.4670160678859899,0.478652338376062
cub200,convnext_tiny,0,quant_2,quant,2,5794,0.3727994477045219,0.3701953883889747,0.3770554365579419
cub200,convnext_tiny,0,quant_4,quant,4,5794,0.7583707283396617,0.759383640248522,0.7600668255090255
cub200,convnext_tiny,0,quant_8,quant,8,5794,0.8584742837418019,0.8582014496536181,0.859723796556571
cub200,convnext_tiny,0,quant_16,quant,16,5794,0.8765964791163272,0.8764024377044382,0.8777965017132143
cub200,convnext_tiny,1,clean,clean,0,5794,0.8897134967207456,0.8892189685160562,0.8911230761728868
cub200,convnext_tiny,1,grayscale,grayscale,,5794,0.5172592336900241,0.4777374429490825,0.5244119210790875
cub200,convnext_tiny,1,hue_-0.500,hue,-0.5,5794,0.473593372454263,0.4768669094705239,0.4818197796852023
cub200,convnext_tiny,1,hue_-0.250,hue,-0.25,5794,0.525716258198136,0.512386761160217,0.5338194647819835
cub200,convnext_tiny,1,hue_-0.083,hue,-0.083,5794,0.6767345529858474,0.6720558993186403,0.6814167982367897
cub200,convnext_tiny,1,hue_+0.083,hue,0.083,5794,0.7159130134622023,0.7047987735270718,0.7203495324162293
cub200,convnext_tiny,1,hue_+0.250,hue,0.25,5794,0.5258888505350362,0.5202345798532282,0.5334942624294001
cub200,convnext_tiny,1,hue_+0.500,hue,0.5,5794,0.473593372454263,0.4768669094705239,0.4818197796852023
cub200,convnext_tiny,1,shuffle_021,shuffle,"(0, 2, 1)",5794,0.6223679668622714,0.6138251815716136,0.6287333182677813
cub200,convnext_tiny,1,shuffle_102,shuffle,"(1, 0, 2)",5794,0.6432516396272006,0.6345751421194066,0.6482934540756682
cub200,convnext_tiny,1,shuffle_120,shuffle,"(1, 2, 0)",5794,0.4801518812564722,0.4620240591365409,0.4891509089230031
cub200,convnext_tiny,1,shuffle_201,shuffle,"(2, 0, 1)",5794,0.4696237487055574,0.4623931335627703,0.4780994233291833
cub200,convnext_tiny,1,shuffle_210,shuffle,"(2, 1, 0)",5794,0.4620296858819468,0.4489886081055744,0.4707927301064286
cub200,convnext_tiny,1,quant_2,quant,2,5794,0.4283741801863997,0.4219678117146249,0.4331303118158046
cub200,convnext_tiny,1,quant_4,quant,4,5794,0.7751121850189852,0.7768764125550376,0.7776014952502368
cub200,convnext_tiny,1,quant_8,quant,8,5794,0.8655505695547118,0.8651042908382809,0.8671727227768418
cub200,convnext_tiny,1,quant_16,quant,16,5794,0.8788401794960303,0.8788347342262581,0.8803927806063845
cub200,convnext_tiny,2,clean,clean,0,5794,0.8841905419399378,0.8843010526529076,0.8858289234240864
cub200,convnext_tiny,2,grayscale,grayscale,,5794,0.5182947877114256,0.4760124145469986,0.5246734767675547
cub200,convnext_tiny,2,hue_-0.500,hue,-0.5,5794,0.482913358646876,0.4844133532043975,0.4908057520808448
cub200,convnext_tiny,2,hue_-0.250,hue,-0.25,5794,0.530031066620642,0.5213551541362303,0.5381562785471686
cub200,convnext_tiny,2,hue_-0.083,hue,-0.083,5794,0.68570935450466,0.6829333403597954,0.6914655342042306
cub200,convnext_tiny,2,hue_+0.083,hue,0.083,5794,0.7088367276492924,0.703170535610367,0.7133695999853973
cub200,convnext_tiny,2,hue_+0.250,hue,0.25,5794,0.5326199516741457,0.5276813853940333,0.5399704002068872
cub200,convnext_tiny,2,hue_+0.500,hue,0.5,5794,0.482913358646876,0.4844133532043975,0.4908057520808448
cub200,convnext_tiny,2,shuffle_021,shuffle,"(0, 2, 1)",5794,0.6477390403866068,0.6379209738394443,0.6533565235240253
cub200,convnext_tiny,2,shuffle_102,shuffle,"(1, 0, 2)",5794,0.634276838108388,0.6245879088037429,0.6399505977129272
cub200,convnext_tiny,2,shuffle_120,shuffle,"(1, 2, 0)",5794,0.4910251984811874,0.4806272541331465,0.4996974262764919
cub200,convnext_tiny,2,shuffle_201,shuffle,"(2, 0, 1)",5794,0.4804970659302727,0.4729958613224898,0.4886518817271993
cub200,convnext_tiny,2,shuffle_210,shuffle,"(2, 1, 0)",5794,0.4811874352778736,0.4706849080964864,0.4899960951654907
cub200,convnext_tiny,2,quant_2,quant,2,5794,0.3784949948222298,0.3755831696612776,0.3848111277923675
cub200,convnext_tiny,2,quant_4,quant,4,5794,0.7644114601311702,0.7637001388784426,0.7670798557473575
cub200,convnext_tiny,2,quant_8,quant,8,5794,0.8614083534691059,0.8607617246090632,0.8628764997718876
cub200,convnext_tiny,2,quant_16,quant,16,5794,0.880048325854332,0.879593602182512,0.8817821762064443
cub200,convnext_tiny,3,clean,clean,0,5794,0.8883327580255437,0.8883268899694481,0.8898105113014764
cub200,convnext_tiny,3,grayscale,grayscale,,5794,0.5327925440110459,0.4924642635082359,0.5380591768586324
cub200,convnext_tiny,3,hue_-0.500,hue,-0.5,5794,0.4758370728339661,0.4806897910119405,0.4821426738630439
cub200,convnext_tiny,3,hue_-0.250,hue,-0.25,5794,0.5429754918881602,0.5292919589371203,0.54881676134215
cub200,convnext_tiny,3,hue_-0.083,hue,-0.083,5794,0.7131515360717984,0.7097401648286398,0.7175314491059381
cub200,convnext_tiny,3,hue_+0.083,hue,0.083,5794,0.717811529168105,0.7147181147505541,0.722398250453703
cub200,convnext_tiny,3,hue_+0.250,hue,0.25,5794,0.530031066620642,0.5200623513887271,0.536864209256204
cub200,convnext_tiny,3,hue_+0.500,hue,0.5,5794,0.4758370728339661,0.4806897910119405,0.4821426738630439
cub200,convnext_tiny,3,shuffle_021,shuffle,"(0, 2, 1)",5794,0.6625819813600277,0.6492028307543868,0.6666522308999032
cub200,convnext_tiny,3,shuffle_102,shuffle,"(1, 0, 2)",5794,0.6404901622367967,0.6263405093902544,0.6463765886655495
cub200,convnext_tiny,3,shuffle_120,shuffle,"(1, 2, 0)",5794,0.4989644459785985,0.4786050356940028,0.505963478760646
cub200,convnext_tiny,3,shuffle_201,shuffle,"(2, 0, 1)",5794,0.4741111494649637,0.4655337082728724,0.4796900343841084
cub200,convnext_tiny,3,shuffle_210,shuffle,"(2, 1, 0)",5794,0.4568519157749396,0.4500600227939791,0.4647865530979829
cub200,convnext_tiny,3,quant_2,quant,2,5794,0.3805661028650328,0.3789527723218562,0.3840596895651933
cub200,convnext_tiny,3,quant_4,quant,4,5794,0.7590610976872627,0.7602422998658107,0.7605765634944006
cub200,convnext_tiny,3,quant_8,quant,8,5794,0.8612357611322057,0.8615673514864151,0.8628612193522041
cub200,convnext_tiny,3,quant_16,quant,16,5794,0.8788401794960303,0.8785134587551895,0.8805026085726788
cub200,convnext_tiny,4,clean,clean,0,5794,0.8874697963410425,0.8875434376899648,0.8887423136189412
cub200,convnext_tiny,4,grayscale,grayscale,,5794,0.5340006903693476,0.4965271352565615,0.5418329637490058
cub200,convnext_tiny,4,hue_-0.500,hue,-0.5,5794,0.4870555747324819,0.4919995423398361,0.4950164713410393
cub200,convnext_tiny,4,hue_-0.250,hue,-0.25,5794,0.5481532619951675,0.5423843482513407,0.5559375602763317
cub200,convnext_tiny,4,hue_-0.083,hue,-0.083,5794,0.6941663790127718,0.6933406722898077,0.6987472592543017
cub200,convnext_tiny,4,hue_+0.083,hue,0.083,5794,0.7497411114946496,0.7473084654301893,0.7537568246784296
cub200,convnext_tiny,4,hue_+0.250,hue,0.25,5794,0.5548843631342768,0.5555393103413787,0.5620146065996101
cub200,convnext_tiny,4,hue_+0.500,hue,0.5,5794,0.4870555747324819,0.4919995423398361,0.4950164713410393
cub200,convnext_tiny,4,shuffle_021,shuffle,"(0, 2, 1)",5794,0.6475664480497066,0.6412091089582443,0.6538265151334867
cub200,convnext_tiny,4,shuffle_102,shuffle,"(1, 0, 2)",5794,0.6655160510873317,0.6558248184307811,0.6704892854273625
cub200,convnext_tiny,4,shuffle_120,shuffle,"(1, 2, 0)",5794,0.5117362789092165,0.4933737977573528,0.5209568180868583
cub200,convnext_tiny,4,shuffle_201,shuffle,"(2, 0, 1)",5794,0.5,0.4979817832905279,0.5073498226495938
cub200,convnext_tiny,4,shuffle_210,shuffle,"(2, 1, 0)",5794,0.4855022437003797,0.476236747509802,0.4943945485632142
cub200,convnext_tiny,4,quant_2,quant,2,5794,0.4061097687262685,0.4055379587676455,0.4092421480194699
cub200,convnext_tiny,4,quant_4,quant,4,5794,0.774249223334484,0.7743391100280494,0.7767768605853117
cub200,convnext_tiny,4,quant_8,quant,8,5794,0.8652053848809113,0.8651724993410386,0.8669479490760956
cub200,convnext_tiny,4,quant_16,quant,16,5794,0.8793579565067311,0.8791384034121063,0.8806765896128124
cub200,vit_small,0,clean,clean,0,5794,0.8503624439074905,0.8487309462480128,0.8512916718770502
cub200,vit_small,0,grayscale,grayscale,,5794,0.412150500517777,0.3638524380201269,0.4171352780021998
cub200,vit_small,0,hue_-0.500,hue,-0.5,5794,0.3816016568864342,0.3777798159394734,0.3881636234982917
cub200,vit_small,0,hue_-0.250,hue,-0.25,5794,0.416465308940283,0.3993671489605244,0.4220529025663366
cub200,vit_small,0,hue_-0.083,hue,-0.083,5794,0.6225405591991715,0.6188550456695793,0.6273386384913647
cub200,vit_small,0,hue_+0.083,hue,0.083,5794,0.66430790472903,0.6626575127022614,0.6688089483579305
cub200,vit_small,0,hue_+0.250,hue,0.25,5794,0.3629616845012081,0.362830245888948,0.3701827840030712
cub200,vit_small,0,hue_+0.500,hue,0.5,5794,0.3816016568864342,0.3777798159394734,0.3881636234982917
cub200,vit_small,0,shuffle_021,shuffle,"(0, 2, 1)",5794,0.5107007248878149,0.4880730311047632,0.5166304912023368
cub200,vit_small,0,shuffle_102,shuffle,"(1, 0, 2)",5794,0.525716258198136,0.5205209677951824,0.5304386198589426
cub200,vit_small,0,shuffle_120,shuffle,"(1, 2, 0)",5794,0.3760787021056265,0.355010980499825,0.3825392196947077
cub200,vit_small,0,shuffle_201,shuffle,"(2, 0, 1)",5794,0.3479461511908871,0.3447086965898157,0.3548466371976393
cub200,vit_small,0,shuffle_210,shuffle,"(2, 1, 0)",5794,0.4017949603037625,0.3886169165353591,0.4093397195162168
cub200,vit_small,0,quant_2,quant,2,5794,0.0246807041767345,0.0148626280857605,0.0246890398457115
cub200,vit_small,0,quant_4,quant,4,5794,0.6582671729375216,0.6552833953073519,0.6592847920496464
cub200,vit_small,0,quant_8,quant,8,5794,0.8175698998964446,0.8154841680115783,0.8190030719205541
cub200,vit_small,0,quant_16,quant,16,5794,0.8455298584742837,0.843926239588969,0.8468575662109356
cub200,vit_small,1,clean,clean,0,5794,0.8463928201587849,0.8452684595112094,0.8481465488556351
cub200,vit_small,1,grayscale,grayscale,,5794,0.4380393510528133,0.397197647342499,0.443812506626205
cub200,vit_small,1,hue_-0.500,hue,-0.5,5794,0.3867794269934415,0.3758597416917167,0.3934361362872962
cub200,vit_small,1,hue_-0.250,hue,-0.25,5794,0.4238867794269934,0.4040572703299776,0.4307132270148525
cub200,vit_small,1,hue_-0.083,hue,-0.083,5794,0.6297894373489817,0.6193305151850047,0.6341970944498365
cub200,vit_small,1,hue_+0.083,hue,0.083,5794,0.6574042112530204,0.6561644951779957,0.6624805494377617
cub200,vit_small,1,hue_+0.250,hue,0.25,5794,0.3969623748705557,0.3996288111881073,0.404327621188763
cub200,vit_small,1,hue_+0.500,hue,0.5,5794,0.3867794269934415,0.3758597416917167,0.3934361362872962
cub200,vit_small,1,shuffle_021,shuffle,"(0, 2, 1)",5794,0.5402140144977563,0.5178013817871181,0.5462793332697854
cub200,vit_small,1,shuffle_102,shuffle,"(1, 0, 2)",5794,0.5433206765619607,0.5386936546754506,0.5487814584946282
cub200,vit_small,1,shuffle_120,shuffle,"(1, 2, 0)",5794,0.3917846047635485,0.37192337602519,0.3992641384949836
cub200,vit_small,1,shuffle_201,shuffle,"(2, 0, 1)",5794,0.3848809112875388,0.379803349827122,0.3908437141655204
cub200,vit_small,1,shuffle_210,shuffle,"(2, 1, 0)",5794,0.4081808767690714,0.3943678726306638,0.4162316859393124
cub200,vit_small,1,quant_2,quant,2,5794,0.0203658957542285,0.0129200359287762,0.0208929562996279
cub200,vit_small,1,quant_4,quant,4,5794,0.659302726958923,0.6530500994780174,0.6614563800110039
cub200,vit_small,1,quant_8,quant,8,5794,0.8168795305488437,0.8149090438835341,0.8184821772313684
cub200,vit_small,1,quant_16,quant,16,5794,0.8412150500517777,0.8401818655581621,0.8433835664884549
cub200,vit_small,2,clean,clean,0,5794,0.8503624439074905,0.8491103074313742,0.8524363294280443
cub200,vit_small,2,grayscale,grayscale,,5794,0.427856403175699,0.3867099717112361,0.4342917637917638
cub200,vit_small,2,hue_-0.500,hue,-0.5,5794,0.3897134967207456,0.3841546391120181,0.3970530247587179
cub200,vit_small,2,hue_-0.250,hue,-0.25,5794,0.3874697963410424,0.3740657671302002,0.3930586150539595
cub200,vit_small,2,hue_-0.083,hue,-0.083,5794,0.627890921643079,0.6278296477181453,0.6319919930451374
cub200,vit_small,2,hue_+0.083,hue,0.083,5794,0.6511908871246117,0.6514440529121929,0.6561873045204735
cub200,vit_small,2,hue_+0.250,hue,0.25,5794,0.3496720745598895,0.3528637478790055,0.3575951973150545
cub200,vit_small,2,hue_+0.500,hue,0.5,5794,0.3897134967207456,0.3841546391120181,0.3970530247587179
cub200,vit_small,2,shuffle_021,shuffle,"(0, 2, 1)",5794,0.511391094235416,0.4940371106981473,0.5169466727302875
